user_id,signup_date,first_asset_class,acquisition_channel
13565520,2025-11-13 00:00:00,,Organic
12953318,2025-04-21 00:00:00,,Organic
13028893,2025-05-10 00:00:00,,Paid Ads
12767956,2025-02-22 00:00:00,,Organic
13153426,2025-06-11 00:00:00,,Organic
13106068,2025-05-30 00:00:00,crypto,Investment Club
13667018,2025-12-29 00:00:00,gold,Paid Ads
12984523,2025-04-28 00:00:00,,Paid Ads
13059565,2025-05-17 00:00:00,,Organic
12972630,2025-04-25 00:00:00,crypto,Organic
13533577,2025-11-01 00:00:00,,Paid Ads
13308338,2025-08-04 00:00:00,,Organic
12930934,2025-04-16 00:00:00,,Paid Ads
13222742,2025-07-07 00:00:00,,Organic
13233650,2025-07-11 00:00:00,crypto,Paid Ads
12793833,2025-03-03 00:00:00,,Organic
12951251,2025-04-21 00:00:00,,Paid Ads
13388534,2025-09-18 00:00:00,crypto,Organic
13630308,2025-12-13 00:00:00,,Organic
13469976,2025-10-14 00:00:00,,Organic
12684040,2025-01-22 00:00:00,,Paid Ads
13441445,2025-10-08 00:00:00,,Organic
13230219,2025-07-10 00:00:00,gss,Influencers
13429759,2025-10-05 00:00:00,,Organic
13249727,2025-07-16 00:00:00,,Paid Ads
12917501,2025-04-13 00:00:00,,Organic
13561595,2025-11-12 00:00:00,,Paid Ads
13120305,2025-06-02 00:00:00,crypto,Paid Ads
13525400,2025-10-30 00:00:00,crypto,Organic
12966932,2025-04-24 00:00:00,,Paid Ads
13628247,2025-12-12 00:00:00,,Organic
13088425,2025-05-25 00:00:00,,Organic
13151479,2025-06-11 00:00:00,,Paid Ads
12674847,2025-01-18 00:00:00,,Paid Ads
13296500,2025-07-29 00:00:00,,Organic
13658863,2025-12-26 00:00:00,,Paid Ads
13518940,2025-10-28 00:00:00,,Organic
12746531,2025-02-15 00:00:00,crypto,Organic
12938932,2025-04-18 00:00:00,,Paid Ads
12843864,2025-03-26 00:00:00,crypto,Referral
13308550,2025-08-04 00:00:00,,Paid Ads
12793844,2025-03-03 00:00:00,,Referral
13107680,2025-05-30 00:00:00,,Organic
12929058,2025-04-16 00:00:00,,Organic
13520929,2025-10-29 00:00:00,,Organic
13305951,2025-08-02 00:00:00,,Referral
12807729,2025-03-10 00:00:00,,Paid Ads
13586990,2025-11-22 00:00:00,,Organic
13496634,2025-10-21 00:00:00,,Paid Ads
12972294,2025-04-25 00:00:00,,Organic
12978900,2025-04-26 00:00:00,gold,Organic
13645175,2025-12-21 00:00:00,,Organic
13354766,2025-08-28 00:00:00,,Referral
12759572,2025-02-20 00:00:00,,Organic
13457284,2025-10-12 00:00:00,,Organic
13325628,2025-08-13 00:00:00,,Paid Ads
12795316,2025-03-04 00:00:00,,Organic
12937808,2025-04-18 00:00:00,,Paid Ads
13653769,2025-12-25 00:00:00,crypto,Paid Ads
12760492,2025-02-20 00:00:00,crypto,Paid Ads
13280333,2025-07-24 00:00:00,,Paid Ads
13487494,2025-10-18 00:00:00,crypto,Organic
13257177,2025-07-17 00:00:00,,Paid Ads
12726973,2025-02-07 00:00:00,crypto,Paid Ads
13017756,2025-05-07 00:00:00,,Paid Ads
13539463,2025-11-04 00:00:00,,Social Media
13478867,2025-10-16 00:00:00,,Organic
12901145,2025-04-10 00:00:00,,Paid Ads
13397513,2025-09-23 00:00:00,gss,Organic
13366147,2025-09-05 00:00:00,,Organic
13573449,2025-11-16 00:00:00,,Organic
13594835,2025-11-26 00:00:00,,Paid Ads
13328190,2025-08-14 00:00:00,,Paid Ads
13220279,2025-07-06 00:00:00,,Paid Ads
13238041,2025-07-12 00:00:00,,Organic
13436299,2025-10-06 00:00:00,,Paid Ads
13084561,2025-05-24 00:00:00,,Paid Ads
13222186,2025-07-06 00:00:00,,Paid Ads
13311108,2025-08-05 00:00:00,,Paid Ads
12959612,2025-04-23 00:00:00,,Paid Ads
12737603,2025-02-11 00:00:00,,Organic
13375397,2025-09-11 00:00:00,,Organic
13482013,2025-10-17 00:00:00,,Paid Ads
13274520,2025-07-22 00:00:00,,Organic
12999192,2025-05-02 00:00:00,,Paid Ads
12876425,2025-04-05 00:00:00,,Organic
13324262,2025-08-12 00:00:00,crypto,Paid Ads
13144439,2025-06-09 00:00:00,,Paid Ads
13038767,2025-05-12 00:00:00,crypto,Organic
13202678,2025-06-29 00:00:00,,Organic
13434846,2025-10-06 00:00:00,,Paid Ads
13291936,2025-07-28 00:00:00,crypto,Referral
12678987,2025-01-20 00:00:00,crypto,Organic
13666462,2025-12-29 00:00:00,,Paid Ads
13084643,2025-05-24 00:00:00,,Organic
13485937,2025-10-18 00:00:00,,Paid Ads
13568963,2025-11-15 00:00:00,,Paid Ads
13175059,2025-06-18 00:00:00,,Paid Ads
13124122,2025-06-04 00:00:00,,Organic
13362703,2025-09-03 00:00:00,,Organic
13031081,2025-05-11 00:00:00,,Organic
13006902,2025-05-04 00:00:00,,Organic
13544808,2025-11-05 00:00:00,,Paid Ads
13240743,2025-07-13 00:00:00,,Referral
13578638,2025-11-19 00:00:00,,Organic
13392409,2025-09-20 00:00:00,,Organic
12848097,2025-03-28 00:00:00,,Organic
13363216,2025-09-03 00:00:00,crypto,Organic
12790456,2025-03-02 00:00:00,,Others
12706250,2025-02-01 00:00:00,,Organic
12699607,2025-01-30 00:00:00,,Organic
12799658,2025-03-06 00:00:00,,Paid Ads
12896808,2025-04-09 00:00:00,gold,Paid Ads
12710405,2025-02-02 00:00:00,,Organic
13021745,2025-05-08 00:00:00,,Organic
13582921,2025-11-20 00:00:00,,Paid Ads
13182278,2025-06-21 00:00:00,,Paid Ads
13021385,2025-05-08 00:00:00,,Paid Ads
13363018,2025-09-03 00:00:00,,Paid Ads
12796646,2025-03-05 00:00:00,gold,Organic
12821573,2025-03-16 00:00:00,,Organic
13219345,2025-07-05 00:00:00,,Paid Ads
12723978,2025-02-06 00:00:00,,Organic
13612831,2025-12-04 00:00:00,,Paid Ads
13639151,2025-12-18 00:00:00,,Organic
13035785,2025-05-12 00:00:00,,Paid Ads
13243842,2025-07-14 00:00:00,,Paid Ads
13336793,2025-08-19 00:00:00,,Paid Ads
13224979,2025-07-08 00:00:00,,Organic
13023283,2025-05-09 00:00:00,,Paid Ads
13380661,2025-09-14 00:00:00,,Organic
13160356,2025-06-14 00:00:00,crypto,Paid Ads
12667556,2025-01-14 00:00:00,,Paid Ads
12729677,2025-02-08 00:00:00,,Organic
13145959,2025-06-09 00:00:00,,Organic
12737082,2025-02-11 00:00:00,crypto,Paid Ads
13550404,2025-11-07 00:00:00,,Paid Ads
13177934,2025-06-19 00:00:00,,Organic
12646533,2025-01-03 00:00:00,,Organic
13123419,2025-06-03 00:00:00,,Referral
13463585,2025-10-13 00:00:00,crypto,Referral
12746568,2025-02-15 00:00:00,,Paid Ads
13228235,2025-07-09 00:00:00,,Organic
13008789,2025-05-05 00:00:00,,Paid Ads
13034596,2025-05-11 00:00:00,,Paid Ads
12943293,2025-04-19 00:00:00,crypto,Organic
13381905,2025-09-15 00:00:00,,Organic
13163261,2025-06-15 00:00:00,,Paid Ads
13470965,2025-10-15 00:00:00,crypto,Paid Ads
13200560,2025-06-28 00:00:00,,Organic
12715403,2025-02-03 00:00:00,crypto,Referral
13304771,2025-08-02 00:00:00,,Paid Ads
13604659,2025-11-30 00:00:00,,Paid Ads
13099861,2025-05-28 00:00:00,,Organic
12865593,2025-04-02 00:00:00,,Paid Ads
12901996,2025-04-10 00:00:00,crypto,Paid Ads
12741625,2025-02-13 00:00:00,,Referral
13089658,2025-05-26 00:00:00,crypto,Organic
13574443,2025-11-17 00:00:00,,Paid Ads
12926652,2025-04-15 00:00:00,,Organic
13481569,2025-10-17 00:00:00,gold,Paid Ads
13643792,2025-12-20 00:00:00,gold,Referral
13387038,2025-09-17 00:00:00,,Organic
13633468,2025-12-15 00:00:00,,Paid Ads
13500136,2025-10-22 00:00:00,gold,Referral
13632645,2025-12-14 00:00:00,,Organic
12661633,2025-01-11 00:00:00,,Organic
12778807,2025-02-25 00:00:00,,Paid Ads
13380280,2025-09-14 00:00:00,crypto,Referral
13568470,2025-11-14 00:00:00,crypto,Paid Ads
12919199,2025-04-14 00:00:00,,Investment Club
13185542,2025-06-22 00:00:00,,Paid Ads
12807587,2025-03-09 00:00:00,,Paid Ads
13635072,2025-12-16 00:00:00,,Paid Ads
13134459,2025-06-06 00:00:00,,Organic
13038453,2025-05-12 00:00:00,,Paid Ads
13510740,2025-10-25 00:00:00,,Paid Ads
12964191,2025-04-23 00:00:00,crypto,Paid Ads
12742739,2025-02-13 00:00:00,,Organic
13557928,2025-11-10 00:00:00,,Organic
13248991,2025-07-15 00:00:00,,Paid Ads
13227363,2025-07-09 00:00:00,,Paid Ads
13433442,2025-10-06 00:00:00,,Paid Ads
12648311,2025-01-04 00:00:00,crypto,Paid Ads
12873398,2025-04-04 00:00:00,,Paid Ads
13533806,2025-11-02 00:00:00,,Paid Ads
13305661,2025-08-02 00:00:00,,Organic
12900751,2025-04-10 00:00:00,,Social Media
12872626,2025-04-04 00:00:00,,Paid Ads
13099250,2025-05-28 00:00:00,,Paid Ads
13414868,2025-09-30 00:00:00,,Paid Ads
13212126,2025-07-02 00:00:00,,Organic
13185429,2025-06-22 00:00:00,,Referral
12869180,2025-04-03 00:00:00,crypto,Referral
13671193,2025-12-31 00:00:00,,Referral
13390409,2025-09-19 00:00:00,,Organic
13139121,2025-06-08 00:00:00,,Paid Ads
13188487,2025-06-23 00:00:00,,Paid Ads
13471688,2025-10-15 00:00:00,,Paid Ads
13370988,2025-09-08 00:00:00,,Organic
12975883,2025-04-26 00:00:00,,Organic
13234554,2025-07-11 00:00:00,,Paid Ads
13391425,2025-09-20 00:00:00,,Organic
12984471,2025-04-28 00:00:00,crypto,Paid Ads
13329293,2025-08-14 00:00:00,,Organic
13536335,2025-11-02 00:00:00,,Paid Ads
13474889,2025-10-15 00:00:00,,Organic
12863501,2025-04-02 00:00:00,crypto,Paid Ads
12950338,2025-04-21 00:00:00,,Organic
13493658,2025-10-20 00:00:00,,Paid Ads
12864620,2025-04-02 00:00:00,gold,Organic
12970734,2025-04-25 00:00:00,,Paid Ads
12665035,2025-01-13 00:00:00,,Paid Ads
12835536,2025-03-22 00:00:00,,Organic
12709767,2025-02-02 00:00:00,,Paid Ads
13331669,2025-08-15 00:00:00,,Organic
12938989,2025-04-18 00:00:00,,Paid Ads
13148484,2025-06-10 00:00:00,,Paid Ads
12902218,2025-04-10 00:00:00,crypto,Organic
13169066,2025-06-17 00:00:00,crypto,Paid Ads
13272101,2025-07-22 00:00:00,,Paid Ads
13011478,2025-05-05 00:00:00,crypto,Paid Ads
13506602,2025-10-24 00:00:00,,Paid Ads
13667404,2025-12-30 00:00:00,,Organic
12951371,2025-04-21 00:00:00,,Paid Ads
12832198,2025-03-21 00:00:00,gold,Organic
13071295,2025-05-21 00:00:00,,Paid Ads
12794784,2025-03-04 00:00:00,,Referral
12665060,2025-01-13 00:00:00,,Paid Ads
12773333,2025-02-23 00:00:00,,Paid Ads
13644820,2025-12-21 00:00:00,,Organic
12966998,2025-04-24 00:00:00,,Paid Ads
13549311,2025-11-07 00:00:00,,Referral
13550650,2025-11-07 00:00:00,,Paid Ads
12715091,2025-02-03 00:00:00,,Organic
13586133,2025-11-22 00:00:00,,Organic
13034571,2025-05-11 00:00:00,crypto,Organic
13455226,2025-10-11 00:00:00,,Organic
13568770,2025-11-15 00:00:00,,Direct Content
13382465,2025-09-15 00:00:00,,Referral
13029922,2025-05-10 00:00:00,,Referral
13280656,2025-07-24 00:00:00,crypto,Referral
13499288,2025-10-22 00:00:00,,Organic
12807811,2025-03-10 00:00:00,,Organic
13061491,2025-05-18 00:00:00,,Paid Ads
12836232,2025-03-23 00:00:00,,Organic
12693883,2025-01-27 00:00:00,crypto,Organic
13166943,2025-06-16 00:00:00,,Paid Ads
13536265,2025-11-02 00:00:00,,Organic
13389799,2025-09-19 00:00:00,crypto,Organic
13493734,2025-10-20 00:00:00,crypto,Paid Ads
13660798,2025-12-27 00:00:00,crypto,Paid Ads
13061256,2025-05-18 00:00:00,,Paid Ads
13039645,2025-05-12 00:00:00,,Paid Ads
13280366,2025-07-24 00:00:00,,Paid Ads
13490970,2025-10-19 00:00:00,,Paid Ads
13374756,2025-09-11 00:00:00,crypto,Organic
13175554,2025-06-19 00:00:00,,Organic
12976039,2025-04-26 00:00:00,crypto,Referral
13545250,2025-11-06 00:00:00,,Organic
13591769,2025-11-24 00:00:00,crypto,Organic
13252164,2025-07-16 00:00:00,gold,Organic
13346787,2025-08-24 00:00:00,,Paid Ads
13464179,2025-10-13 00:00:00,,Organic
13015056,2025-05-06 00:00:00,,Organic
12791879,2025-03-03 00:00:00,,Organic
12662311,2025-01-11 00:00:00,,Organic
12910194,2025-04-12 00:00:00,,Paid Ads
13315623,2025-08-07 00:00:00,,Organic
12868916,2025-04-03 00:00:00,crypto,Organic
13067914,2025-05-20 00:00:00,,Organic
13015749,2025-05-07 00:00:00,crypto,Paid Ads
13284715,2025-07-25 00:00:00,,Paid Ads
13303272,2025-08-01 00:00:00,,Organic
13408916,2025-09-27 00:00:00,,Paid Ads
12744110,2025-02-14 00:00:00,crypto,Organic
12858177,2025-04-01 00:00:00,,Organic
13641002,2025-12-19 00:00:00,,Organic
13131055,2025-06-05 00:00:00,,Organic
12989070,2025-04-29 00:00:00,,Organic
13001387,2025-05-02 00:00:00,,Paid Ads
13050141,2025-05-15 00:00:00,crypto,Paid Ads
12736708,2025-02-11 00:00:00,,Organic
13449350,2025-10-10 00:00:00,,Paid Ads
12848298,2025-03-28 00:00:00,,Paid Ads
12939954,2025-04-18 00:00:00,,Paid Ads
13501094,2025-10-22 00:00:00,gold,Organic
12856383,2025-03-31 00:00:00,,Paid Ads
13165870,2025-06-16 00:00:00,,Organic
13464803,2025-10-13 00:00:00,,Paid Ads
13524928,2025-10-30 00:00:00,,Paid Ads
12830067,2025-03-20 00:00:00,,Organic
13002697,2025-05-03 00:00:00,,Paid Ads
12820623,2025-03-15 00:00:00,,Organic
13496022,2025-10-21 00:00:00,crypto,Paid Ads
13518165,2025-10-28 00:00:00,,Paid Ads
13266422,2025-07-20 00:00:00,,Organic
12707886,2025-02-01 00:00:00,,Organic
13498858,2025-10-22 00:00:00,,Paid Ads
13581394,2025-11-20 00:00:00,,Referral
13054604,2025-05-16 00:00:00,,Paid Ads
12691590,2025-01-26 00:00:00,crypto,Paid Ads
13472438,2025-10-15 00:00:00,,Paid Ads
13345474,2025-08-24 00:00:00,crypto,Investment Club
13060633,2025-05-18 00:00:00,crypto,Referral
12732871,2025-02-09 00:00:00,,Organic
13630192,2025-12-13 00:00:00,,Paid Ads
13108876,2025-05-30 00:00:00,,Paid Ads
12887946,2025-04-07 00:00:00,,Organic
13043920,2025-05-13 00:00:00,,Organic
13669010,2025-12-30 00:00:00,,Organic
12868535,2025-04-03 00:00:00,,Referral
13377757,2025-09-12 00:00:00,,Organic
12912093,2025-04-12 00:00:00,crypto,Organic
13444831,2025-10-08 00:00:00,,Organic
13152741,2025-06-11 00:00:00,,Organic
12705251,2025-02-01 00:00:00,,Paid Ads
13369441,2025-09-07 00:00:00,,Paid Ads
12735689,2025-02-10 00:00:00,,Paid Ads
12844507,2025-03-26 00:00:00,,Paid Ads
12910282,2025-04-12 00:00:00,,Paid Ads
12980864,2025-04-27 00:00:00,,Organic
12743854,2025-02-14 00:00:00,,Paid Ads
12682334,2025-01-21 00:00:00,,Paid Ads
12965366,2025-04-24 00:00:00,crypto,Referral
12674528,2025-01-18 00:00:00,gold,B2B
13116911,2025-06-01 00:00:00,,Paid Ads
12847862,2025-03-28 00:00:00,,Paid Ads
13010008,2025-05-05 00:00:00,crypto,Paid Ads
13052713,2025-05-15 00:00:00,,Organic
12918018,2025-04-13 00:00:00,,Organic
12770613,2025-02-23 00:00:00,,Organic
12710598,2025-02-02 00:00:00,,Organic
13595467,2025-11-26 00:00:00,crypto,Organic
12855494,2025-03-31 00:00:00,,Paid Ads
13620276,2025-12-08 00:00:00,,Organic
12690765,2025-01-25 00:00:00,gold,B2B
13130235,2025-06-05 00:00:00,crypto,Organic
13303131,2025-08-01 00:00:00,,Organic
13200556,2025-06-28 00:00:00,,Paid Ads
13295076,2025-07-29 00:00:00,,Organic
12650854,2025-01-05 00:00:00,,Organic
13579416,2025-11-19 00:00:00,,Organic
13211745,2025-07-02 00:00:00,,Paid Ads
13509899,2025-10-25 00:00:00,,Organic
13473582,2025-10-15 00:00:00,,Paid Ads
12819955,2025-03-15 00:00:00,,Paid Ads
13430817,2025-10-05 00:00:00,,Paid Ads
12669113,2025-01-15 00:00:00,,Organic
12720815,2025-02-05 00:00:00,crypto,Paid Ads
12730873,2025-02-09 00:00:00,,Referral
13535779,2025-11-02 00:00:00,,Organic
12707818,2025-02-01 00:00:00,,Organic
13363941,2025-09-03 00:00:00,crypto,Paid Ads
13140471,2025-06-08 00:00:00,crypto,Organic
13294192,2025-07-29 00:00:00,,Organic
12808724,2025-03-10 00:00:00,,Organic
12962765,2025-04-23 00:00:00,,Paid Ads
12691093,2025-01-25 00:00:00,,Paid Ads
13202289,2025-06-29 00:00:00,gss,Paid Ads
13049720,2025-05-15 00:00:00,,Organic
13590921,2025-11-24 00:00:00,,Organic
13388190,2025-09-18 00:00:00,,Organic
12700353,2025-01-30 00:00:00,gss,Paid Ads
13452874,2025-10-11 00:00:00,,Organic
13426929,2025-10-04 00:00:00,,Organic
13350296,2025-08-26 00:00:00,,Paid Ads
13516392,2025-10-27 00:00:00,,Paid Ads
12959214,2025-04-23 00:00:00,,Paid Ads
13466428,2025-10-14 00:00:00,crypto,Organic
12742367,2025-02-13 00:00:00,,Organic
12777058,2025-02-25 00:00:00,crypto,Paid Ads
13277084,2025-07-23 00:00:00,crypto,Organic
12940072,2025-04-18 00:00:00,,Organic
12897976,2025-04-09 00:00:00,,Paid Ads
13435829,2025-10-06 00:00:00,,Paid Ads
13238820,2025-07-13 00:00:00,crypto,Referral
13428320,2025-10-04 00:00:00,,Paid Ads
13471474,2025-10-15 00:00:00,,Referral
13577412,2025-11-18 00:00:00,,Organic
12962398,2025-04-23 00:00:00,,Organic
12651643,2025-01-06 00:00:00,,Referral
12855892,2025-03-31 00:00:00,,Paid Ads
13561745,2025-11-12 00:00:00,,Organic
13095070,2025-05-27 00:00:00,,Organic
13213315,2025-07-03 00:00:00,,Organic
13617998,2025-12-07 00:00:00,,Paid Ads
13314063,2025-08-06 00:00:00,gold,Paid Ads
12842490,2025-03-25 00:00:00,crypto,Paid Ads
12718993,2025-02-04 00:00:00,,Paid Ads
12813646,2025-03-12 00:00:00,,Referral
12643118,2025-01-01 00:00:00,gss,Paid Ads
12714827,2025-02-03 00:00:00,,Organic
12970891,2025-04-25 00:00:00,,Paid Ads
13370446,2025-09-08 00:00:00,,Organic
13024660,2025-05-09 00:00:00,crypto,Referral
13007092,2025-05-04 00:00:00,,Organic
12688101,2025-01-24 00:00:00,,Paid Ads
12730631,2025-02-08 00:00:00,crypto,Referral
13125721,2025-06-04 00:00:00,crypto,Organic
13395020,2025-09-22 00:00:00,,Organic
13302376,2025-08-01 00:00:00,crypto,Organic
12868517,2025-04-03 00:00:00,,Paid Ads
13630592,2025-12-13 00:00:00,,Paid Ads
12925198,2025-04-15 00:00:00,gold,Organic
13642058,2025-12-19 00:00:00,,Organic
13258869,2025-07-18 00:00:00,crypto,Organic
13568419,2025-11-14 00:00:00,,Organic
13233608,2025-07-11 00:00:00,,Paid Ads
13065874,2025-05-19 00:00:00,crypto,Paid Ads
13003778,2025-05-03 00:00:00,,Paid Ads
12751636,2025-02-17 00:00:00,,Organic
13577254,2025-11-18 00:00:00,,Organic
13511326,2025-10-26 00:00:00,,Organic
12954839,2025-04-22 00:00:00,,Paid Ads
12872763,2025-04-04 00:00:00,,Paid Ads
12706936,2025-02-01 00:00:00,crypto,Paid Ads
13375941,2025-09-11 00:00:00,,Paid Ads
13079004,2025-05-23 00:00:00,,Referral
13345557,2025-08-24 00:00:00,,Organic
13159465,2025-06-13 00:00:00,gold,Organic
13467926,2025-10-14 00:00:00,,Paid Ads
13031105,2025-05-11 00:00:00,,Paid Ads
13195027,2025-06-26 00:00:00,,Organic
12956491,2025-04-22 00:00:00,,Organic
12697417,2025-01-29 00:00:00,,Organic
12972991,2025-04-25 00:00:00,,Paid Ads
12663930,2025-01-12 00:00:00,,Paid Ads
12889120,2025-04-08 00:00:00,,Organic
13017973,2025-05-07 00:00:00,,Paid Ads
13571979,2025-11-16 00:00:00,,Organic
13356210,2025-08-29 00:00:00,gss,Organic
12700479,2025-01-30 00:00:00,crypto,Paid Ads
13534899,2025-11-02 00:00:00,crypto,Paid Ads
13570864,2025-11-15 00:00:00,gold,Paid Ads
13166566,2025-06-16 00:00:00,crypto,Paid Ads
13582798,2025-11-20 00:00:00,crypto,Paid Ads
13543135,2025-11-05 00:00:00,,Organic
13626792,2025-12-11 00:00:00,crypto,Investment Club
13393638,2025-09-21 00:00:00,,Organic
12873619,2025-04-04 00:00:00,crypto,Paid Ads
12811719,2025-03-11 00:00:00,,Paid Ads
13665385,2025-12-29 00:00:00,gss,Referral
13076440,2025-05-22 00:00:00,,Referral
13508462,2025-10-25 00:00:00,,Organic
13482202,2025-10-17 00:00:00,,Paid Ads
13001656,2025-05-02 00:00:00,crypto,Organic
12702243,2025-01-31 00:00:00,,Organic
13180018,2025-06-20 00:00:00,,Paid Ads
12920793,2025-04-14 00:00:00,,Organic
12760841,2025-02-20 00:00:00,crypto,Organic
13195838,2025-06-26 00:00:00,,Paid Ads
13460806,2025-10-12 00:00:00,,Paid Ads
13000636,2025-05-02 00:00:00,crypto,Referral
13588076,2025-11-23 00:00:00,,Organic
13390220,2025-09-19 00:00:00,,Referral
13600230,2025-11-28 00:00:00,,Referral
12798651,2025-03-05 00:00:00,,Social Media
12898310,2025-04-09 00:00:00,,Paid Ads
13468138,2025-10-14 00:00:00,,Organic
12867445,2025-04-03 00:00:00,crypto,Organic
12766690,2025-02-22 00:00:00,,Paid Ads
12674540,2025-01-18 00:00:00,crypto,Organic
13414338,2025-09-30 00:00:00,,Organic
13229602,2025-07-10 00:00:00,crypto,Paid Ads
13302234,2025-08-01 00:00:00,crypto,Paid Ads
12721403,2025-02-05 00:00:00,,Organic
12869432,2025-04-03 00:00:00,,Organic
13140510,2025-06-08 00:00:00,,Organic
13285568,2025-07-26 00:00:00,,Paid Ads
13134425,2025-06-06 00:00:00,,Referral
13382357,2025-09-15 00:00:00,,Organic
13376556,2025-09-12 00:00:00,,Organic
13104196,2025-05-29 00:00:00,,Paid Ads
13440170,2025-10-07 00:00:00,crypto,Paid Ads
12968331,2025-04-24 00:00:00,,Paid Ads
13426360,2025-10-04 00:00:00,gold,Paid Ads
13578513,2025-11-18 00:00:00,,Paid Ads
13568186,2025-11-14 00:00:00,gss,Organic
12896110,2025-04-09 00:00:00,,Organic
13414487,2025-09-30 00:00:00,,Paid Ads
13110867,2025-05-31 00:00:00,,Paid Ads
13195303,2025-06-26 00:00:00,crypto,Paid Ads
12771877,2025-02-23 00:00:00,,Paid Ads
12864899,2025-04-02 00:00:00,,Paid Ads
12862148,2025-04-02 00:00:00,,Paid Ads
13618100,2025-12-07 00:00:00,,Organic
12643869,2025-01-02 00:00:00,crypto,Paid Ads
13174737,2025-06-18 00:00:00,,Organic
13460371,2025-10-12 00:00:00,,Paid Ads
13042673,2025-05-13 00:00:00,,Organic
13148492,2025-06-10 00:00:00,crypto,Paid Ads
13521962,2025-10-29 00:00:00,,Organic
13310227,2025-08-05 00:00:00,,Paid Ads
13536557,2025-11-03 00:00:00,gss,Investment Club
12964493,2025-04-23 00:00:00,,Referral
13499610,2025-10-22 00:00:00,,Organic
13289459,2025-07-27 00:00:00,crypto,Paid Ads
13140401,2025-06-08 00:00:00,,Organic
13622190,2025-12-09 00:00:00,,Paid Ads
13636267,2025-12-16 00:00:00,,Organic
12903687,2025-04-10 00:00:00,,Organic
13518368,2025-10-28 00:00:00,,Organic
12814619,2025-03-13 00:00:00,,Organic
13067739,2025-05-20 00:00:00,,Paid Ads
13374843,2025-09-11 00:00:00,crypto,Organic
12653227,2025-01-06 00:00:00,crypto,Organic
13038968,2025-05-12 00:00:00,,Organic
13134822,2025-06-07 00:00:00,gold,Organic
12981226,2025-04-27 00:00:00,,Organic
13158712,2025-06-13 00:00:00,,Organic
13417213,2025-10-01 00:00:00,,Paid Ads
13171763,2025-06-17 00:00:00,,Paid Ads
13113905,2025-06-01 00:00:00,,Referral
13008724,2025-05-05 00:00:00,,Paid Ads
12858016,2025-04-01 00:00:00,,Paid Ads
12953351,2025-04-21 00:00:00,,Organic
13035296,2025-05-11 00:00:00,,Paid Ads
13146420,2025-06-09 00:00:00,crypto,Paid Ads
12751387,2025-02-17 00:00:00,,Organic
13654101,2025-12-25 00:00:00,,Direct Content
13548162,2025-11-07 00:00:00,crypto,Organic
13611547,2025-12-03 00:00:00,,Organic
13176539,2025-06-19 00:00:00,,Organic
13058302,2025-05-17 00:00:00,,Paid Ads
12778042,2025-02-25 00:00:00,,Organic
13293997,2025-07-29 00:00:00,crypto,Paid Ads
13161545,2025-06-14 00:00:00,,Paid Ads
13357813,2025-08-31 00:00:00,,Organic
12867218,2025-04-03 00:00:00,crypto,Paid Ads
12663275,2025-01-12 00:00:00,gold,Organic
12934147,2025-04-17 00:00:00,crypto,Organic
12935368,2025-04-17 00:00:00,,Paid Ads
13192194,2025-06-25 00:00:00,gold,Organic
12828636,2025-03-19 00:00:00,,Organic
13537335,2025-11-03 00:00:00,crypto,Paid Ads
13545241,2025-11-06 00:00:00,,Referral
13074611,2025-05-22 00:00:00,,Organic
13180362,2025-06-20 00:00:00,,Organic
13073913,2025-05-22 00:00:00,,Organic
12997162,2025-05-01 00:00:00,,Paid Ads
12952576,2025-04-21 00:00:00,,Organic
12907129,2025-04-11 00:00:00,,Paid Ads
12884793,2025-04-07 00:00:00,crypto,Paid Ads
13461389,2025-10-13 00:00:00,,Paid Ads
13420126,2025-10-02 00:00:00,,Organic
